event_id,user_id,event_type,description,category,direction,amount,currency,event_date,settlement_date,status,linked_event_id,flexibility,minimum_allowed_amount
event_25953,user_212,expense,Ride service,transport,debit,695134.37,IDR,2024-11-26,2024-11-26,settled,,fixed,
event_25954,user_212,expense,Food delivery,dining,debit,1205597.62,IDR,2024-11-27,2024-11-27,settled,,reducible,563350
event_25955,user_212,expense,Supermarket purchase,groceries,debit,1514602.09,IDR,2024-12-02,2024-12-02,settled,,fixed,
event_25956,user_212,expense,Transit pass,transport,debit,534659.41,IDR,2024-12-03,2024-12-03,settled,,fixed,
event_25957,user_212,expense,Grocery store,groceries,debit,1476873.04,IDR,2024-12-09,2024-12-09,settled,,fixed,
event_25958,user_212,expense,Transit pass,transport,debit,634394.22,IDR,2024-12-10,2024-12-10,settled,,fixed,
event_25959,user_212,expense,Food delivery,dining,debit,1038206.58,IDR,2024-12-11,2024-12-11,settled,,reducible,563350
event_25960,user_212,expense,Neighborhood market,groceries,debit,1505605.25,IDR,2024-12-16,2024-12-16,settled,,fixed,
event_25961,user_212,expense,Fuel,transport,debit,483518.19,IDR,2024-12-17,2024-12-17,settled,,fixed,
event_25962,user_212,expense,Supermarket purchase,groceries,debit,1158145.43,IDR,2024-12-23,2024-12-23,settled,,fixed,
event_25963,user_212,expense,Ride service,transport,debit,487658.67,IDR,2024-12-24,2024-12-24,settled,,fixed,
event_25964,user_212,expense,Cafe,dining,debit,865169.53,IDR,2024-12-25,2024-12-25,settled,,reducible,563350
event_25965,user_212,expense,Neighborhood market,groceries,debit,1494114.48,IDR,2024-12-30,2024-12-30,settled,,fixed,
event_25966,user_212,expense,Transit pass,transport,debit,624801.23,IDR,2024-12-31,2024-12-31,settled,,fixed,
event_25967,user_212,expense,Grocery store,groceries,debit,1357574.11,IDR,2025-01-06,2025-01-06,settled,,fixed,
event_25968,user_212,expense,Fuel,transport,debit,476827.48,IDR,2025-01-07,2025-01-07,settled,,fixed,
event_25969,user_212,expense,Food delivery,dining,debit,1041699.11,IDR,2025-01-08,2025-01-08,settled,,reducible,563350
event_25970,user_212,expense,Grocery store,groceries,debit,1446320.01,IDR,2025-01-13,2025-01-13,settled,,fixed,
event_25971,user_212,expense,Transit pass,transport,debit,608788.53,IDR,2025-01-14,2025-01-14,settled,,fixed,
event_25972,user_212,expense,Supermarket purchase,groceries,debit,1341005.65,IDR,2025-01-20,2025-01-20,settled,,fixed,
event_25973,user_212,expense,Transit pass,transport,debit,468391.41,IDR,2025-01-21,2025-01-21,settled,,fixed,
event_25974,user_212,expense,Food delivery,dining,debit,848043.38,IDR,2025-01-22,2025-01-22,settled,,reducible,563350
event_25975,user_212,expense,Grocery store,groceries,debit,1489184.57,IDR,2025-01-27,2025-01-27,settled,,fixed,
event_25976,user_212,expense,Transit pass,transport,debit,503812.83,IDR,2025-01-28,2025-01-28,settled,,fixed,
event_25977,user_212,expense,Supermarket purchase,groceries,debit,1226913.11,IDR,2025-02-03,2025-02-03,settled,,fixed,
event_25978,user_212,expense,Transit pass,transport,debit,518854.75,IDR,2025-02-04,2025-02-04,settled,,fixed,
event_25979,user_212,expense,Food delivery,dining,debit,1333151.03,IDR,2025-02-05,2025-02-05,settled,,reducible,563350
event_25980,user_213,income,Payroll credit,salary,credit,36520,ZAR,2025-08-15,2025-08-15,settled,,fixed,
event_25981,user_213,expense,Monthly rent,rent,debit,12078,ZAR,2025-08-01,2025-08-01,settled,,fixed,
event_25982,user_213,expense,Utility bill,utilities,debit,2523.37,ZAR,2025-08-05,2025-08-05,settled,,fixed,
event_25983,user_213,debt_payment,Loan repayment,debt_repayment,debit,3179,ZAR,2025-08-10,2025-08-10,settled,,fixed,
event_25984,user_213,subscription,Streaming subscription,streaming,debit,781,ZAR,2025-08-08,2025-08-08,settled,,reducible_or_stoppable,390.5
event_25985,user_213,subscription,Fitness membership,gym,debit,721.6,ZAR,2025-08-09,2025-08-09,settled,,fixed,
event_25986,user_213,subscription,Music subscription,music_subscription,debit,225.5,ZAR,2025-08-10,2025-08-10,settled,,stoppable,
event_25987,user_213,subscription,Cloud storage subscription,cloud_storage,debit,287.1,ZAR,2025-08-11,2025-08-11,settled,,fixed,
event_25988,user_213,subscription,Delivery membership,delivery_membership,debit,546.7,ZAR,2025-08-12,2025-08-12,settled,,fixed,
event_25989,user_213,expense,Discretionary shopping budget,shopping,debit,1258.4,ZAR,2025-08-11,2025-08-11,settled,,reducible,503.36
event_25990,user_213,expense,Entertainment budget,entertainment,debit,1309,ZAR,2025-08-13,2025-08-13,settled,,reducible,654.5
event_25991,user_213,income,Payroll credit,salary,credit,36520,ZAR,2025-09-15,2025-09-15,settled,,fixed,
event_25992,user_213,expense,Monthly rent,rent,debit,12078,ZAR,2025-09-01,2025-09-01,settled,,fixed,
event_25993,user_213,expense,Utility bill,utilities,debit,2633.61,ZAR,2025-09-05,2025-09-05,settled,,fixed,
event_25994,user_213,debt_payment,Loan repayment,debt_repayment,debit,3179,ZAR,2025-09-10,2025-09-10,settled,,fixed,
event_25995,user_213,subscription,Streaming subscription,streaming,debit,781,ZAR,2025-09-08,2025-09-08,settled,,reducible_or_stoppable,390.5
event_25996,user_213,subscription,Fitness membership,gym,debit,721.6,ZAR,2025-09-09,2025-09-09,settled,,fixed,
event_25997,user_213,subscription,Music subscription,music_subscription,debit,225.5,ZAR,2025-09-10,2025-09-10,settled,,stoppable,
event_25998,user_213,subscription,Cloud storage subscription,cloud_storage,debit,287.1,ZAR,2025-09-11,2025-09-11,settled,,fixed,
event_25999,user_213,subscription,Delivery membership,delivery_membership,debit,546.7,ZAR,2025-09-12,2025-09-12,settled,,fixed,
event_26000,user_213,expense,Discretionary shopping budget,shopping,debit,1258.4,ZAR,2025-09-11,2025-09-11,settled,,reducible,503.36
event_26001,user_213,expense,Entertainment budget,entertainment,debit,1309,ZAR,2025-09-13,2025-09-13,settled,,reducible,654.5
event_26002,user_213,income,Payroll credit,salary,credit,36520,ZAR,2025-10-15,2025-10-15,settled,,fixed,
event_26003,user_213,expense,Monthly rent,rent,debit,12078,ZAR,2025-10-01,2025-10-01,settled,,fixed,
event_26004,user_213,expense,Utility bill,utilities,debit,2603.15,ZAR,2025-10-05,2025-10-05,settled,,fixed,
event_26005,user_213,debt_payment,Loan repayment,debt_repayment,debit,3179,ZAR,2025-10-10,2025-10-10,settled,,fixed,
event_26006,user_213,subscription,Streaming subscription,streaming,debit,781,ZAR,2025-10-08,2025-10-08,settled,,reducible_or_stoppable,390.5
event_26007,user_213,subscription,Fitness membership,gym,debit,721.6,ZAR,2025-10-09,2025-10-09,settled,,fixed,
event_26008,user_213,subscription,Music subscription,music_subscription,debit,225.5,ZAR,2025-10-10,2025-10-10,settled,,stoppable,
event_26009,user_213,subscription,Cloud storage subscription,cloud_storage,debit,287.1,ZAR,2025-10-11,2025-10-11,settled,,fixed,
event_26010,user_213,subscription,Delivery membership,delivery_membership,debit,546.7,ZAR,2025-10-12,2025-10-12,settled,,fixed,
event_26011,user_213,expense,Discretionary shopping budget,shopping,debit,1258.4,ZAR,2025-10-11,2025-10-11,settled,,reducible,503.36
event_26012,user_213,expense,Entertainment budget,entertainment,debit,1309,ZAR,2025-10-13,2025-10-13,settled,,reducible,654.5
event_26013,user_213,income,Payroll credit,salary,credit,36520,ZAR,2025-11-15,2025-11-15,settled,,fixed,
event_26014,user_213,expense,Monthly rent,rent,debit,12078,ZAR,2025-11-01,2025-11-01,settled,,fixed,
event_26015,user_213,expense,Utility bill,utilities,debit,2582.12,ZAR,2025-11-05,2025-11-05,settled,,fixed,
event_26016,user_213,debt_payment,Loan repayment,debt_repayment,debit,3179,ZAR,2025-11-10,2025-11-10,settled,,fixed,
event_26017,user_213,subscription,Streaming subscription,streaming,debit,781,ZAR,2025-11-08,2025-11-08,settled,,reducible_or_stoppable,390.5
event_26018,user_213,subscription,Fitness membership,gym,debit,721.6,ZAR,2025-11-09,2025-11-09,settled,,fixed,
event_26019,user_213,subscription,Music subscription,music_subscription,debit,225.5,ZAR,2025-11-10,2025-11-10,settled,,stoppable,
event_26020,user_213,subscription,Cloud storage subscription,cloud_storage,debit,287.1,ZAR,2025-11-11,2025-11-11,settled,,fixed,
event_26021,user_213,subscription,Delivery membership,delivery_membership,debit,546.7,ZAR,2025-11-12,2025-11-12,settled,,fixed,
event_26022,user_213,expense,Discretionary shopping budget,shopping,debit,1258.4,ZAR,2025-11-11,2025-11-11,settled,,reducible,503.36
event_26023,user_213,expense,Entertainment budget,entertainment,debit,1309,ZAR,2025-11-13,2025-11-13,settled,,reducible,654.5
event_26024,user_213,income,Payroll credit,salary,credit,36520,ZAR,2025-12-15,2025-12-15,settled,,fixed,
event_26025,user_213,expense,Monthly rent,rent,debit,12078,ZAR,2025-12-01,2025-12-01,settled,,fixed,
event_26026,user_213,expense,Utility bill,utilities,debit,2574.14,ZAR,2025-12-05,2025-12-05,settled,,fixed,
event_26027,user_213,debt_payment,Loan repayment,debt_repayment,debit,3179,ZAR,2025-12-10,2025-12-10,settled,,fixed,
event_26028,user_213,subscription,Streaming subscription,streaming,debit,781,ZAR,2025-12-08,2025-12-08,settled,,reducible_or_stoppable,390.5
event_26029,user_213,subscription,Fitness membership,gym,debit,721.6,ZAR,2025-12-09,2025-12-09,settled,,fixed,
event_26030,user_213,subscription,Music subscription,music_subscription,debit,225.5,ZAR,2025-12-10,2025-12-10,settled,,stoppable,
event_26031,user_213,subscription,Cloud storage subscription,cloud_storage,debit,287.1,ZAR,2025-12-11,2025-12-11,settled,,fixed,
event_26032,user_213,subscription,Delivery membership,delivery_membership,debit,546.7,ZAR,2025-12-12,2025-12-12,settled,,fixed,
event_26033,user_213,expense,Discretionary shopping budget,shopping,debit,1258.4,ZAR,2025-12-11,2025-12-11,settled,,reducible,503.36
event_26034,user_213,expense,Entertainment budget,entertainment,debit,1309,ZAR,2025-12-13,2025-12-13,settled,,reducible,654.5
event_26035,user_213,expense,Monthly rent,rent,debit,12078,ZAR,2026-01-01,2026-01-01,settled,,fixed,
event_26036,user_213,expense,Utility bill,utilities,debit,2597.86,ZAR,2026-01-05,2026-01-05,settled,,fixed,
event_26037,user_213,expense,Supermarket purchase,groceries,debit,1832.04,ZAR,2025-07-14,2025-07-14,settled,,fixed,
event_26038,user_213,expense,Fuel,transport,debit,1120.5,ZAR,2025-07-15,2025-07-15,settled,,fixed,
event_26039,user_213,expense,Neighborhood market,groceries,debit,1776.38,ZAR,2025-07-21,2025-07-21,settled,,fixed,
event_26040,user_213,expense,Fuel,transport,debit,1101.39,ZAR,2025-07-22,2025-07-22,settled,,fixed,
event_26041,user_213,expense,Restaurant,dining,debit,1393.58,ZAR,2025-07-23,2025-07-23,settled,,fixed,
event_26042,user_213,expense,Grocery store,groceries,debit,1967.56,ZAR,2025-07-28,2025-07-28,settled,,fixed,
event_26043,user_213,expense,Fuel,transport,debit,1154.26,ZAR,2025-07-29,2025-07-29,settled,,fixed,
event_26044,user_213,expense,Supermarket purchase,groceries,debit,1611.83,ZAR,2025-08-04,2025-08-04,settled,,fixed,
event_26045,user_213,expense,Fuel,transport,debit,1074.66,ZAR,2025-08-05,2025-08-05,settled,,fixed,
event_26046,user_213,expense,Food delivery,dining,debit,1040.02,ZAR,2025-08-06,2025-08-06,settled,,fixed,
event_26047,user_213,expense,Supermarket purchase,groceries,debit,1689.55,ZAR,2025-08-11,2025-08-11,settled,,fixed,
event_26048,user_213,expense,Ride service,transport,debit,1036.8,ZAR,2025-08-12,2025-08-12,settled,,fixed,
event_26049,user_213,expense,Neighborhood market,groceries,debit,1758.24,ZAR,2025-08-18,2025-08-18,settled,,fixed,
event_26050,user_213,expense,Transit pass,transport,debit,735.83,ZAR,2025-08-19,2025-08-19,settled,,fixed,
event_26051,user_213,expense,Cafe,dining,debit,1593.14,ZAR,2025-08-20,2025-08-20,settled,,fixed,
event_26052,user_213,expense,Supermarket purchase,groceries,debit,1644.53,ZAR,2025-08-25,2025-08-25,settled,,fixed,
event_26053,user_213,expense,Fuel,transport,debit,834.82,ZAR,2025-08-26,2025-08-26,settled,,fixed,
event_26054,user_213,expense,Neighborhood market,groceries,debit,1491.69,ZAR,2025-09-01,2025-09-01,settled,,fixed,
event_26055,user_213,expense,Transit pass,transport,debit,1111.14,ZAR,2025-09-02,2025-09-02,settled,,fixed,
event_26056,user_213,expense,Food delivery,dining,debit,1185.58,ZAR,2025-09-03,2025-09-03,settled,,fixed,
event_26057,user_213,expense,Neighborhood market,groceries,debit,1765.04,ZAR,2025-09-08,2025-09-08,settled,,fixed,
event_26058,user_213,expense,Ride service,transport,debit,927.2,ZAR,2025-09-09,2025-09-09,settled,,fixed,
event_26059,user_213,expense,Supermarket purchase,groceries,debit,1705.42,ZAR,2025-09-15,2025-09-15,settled,,fixed,
event_26060,user_213,expense,Transit pass,transport,debit,1065.74,ZAR,2025-09-16,2025-09-16,settled,,fixed,
event_26061,user_213,expense,Food delivery,dining,debit,1231.24,ZAR,2025-09-17,2025-09-17,settled,,fixed,
event_26062,user_213,expense,Supermarket purchase,groceries,debit,1819.06,ZAR,2025-09-22,2025-09-22,settled,,fixed,
event_26063,user_213,expense,Fuel,transport,debit,722.05,ZAR,2025-09-23,2025-09-23,settled,,fixed,
event_26064,user_213,expense,Supermarket purchase,groceries,debit,1523.98,ZAR,2025-09-29,2025-09-29,settled,,fixed,
event_26065,user_213,expense,Transit pass,transport,debit,1040.96,ZAR,2025-09-30,2025-09-30,settled,,fixed,
event_26066,user_213,expense,Cafe,dining,debit,1646.6,ZAR,2025-10-01,2025-10-01,settled,,fixed,
event_26067,user_213,expense,Neighborhood market,groceries,debit,1400.4,ZAR,2025-10-06,2025-10-06,settled,,fixed,
event_26068,user_213,expense,Ride service,transport,debit,715.42,ZAR,2025-10-07,2025-10-07,settled,,fixed,
event_26069,user_213,expense,Supermarket purchase,groceries,debit,1343.21,ZAR,2025-10-13,2025-10-13,settled,,fixed,
event_26070,user_213,expense,Transit pass,transport,debit,1095.05,ZAR,2025-10-14,2025-10-14,settled,,fixed,
event_26071,user_213,expense,Food delivery,dining,debit,1625.17,ZAR,2025-10-15,2025-10-15,settled,,fixed,
event_26072,user_213,expense,Supermarket purchase,groceries,debit,1705.41,ZAR,2025-10-20,2025-10-20,settled,,fixed,
event_26073,user_213,expense,Ride service,transport,debit,928.95,ZAR,2025-10-21,2025-10-21,settled,,fixed,
event_26074,user_213,expense,Neighborhood market,groceries,debit,1951.6,ZAR,2025-10-27,2025-10-27,settled,,fixed,
event_26075,user_213,expense,Ride service,transport,debit,1145.41,ZAR,2025-10-28,2025-10-28,settled,,fixed,
event_26076,user_213,expense,Food delivery,dining,debit,1573.17,ZAR,2025-10-29,2025-10-29,settled,,fixed,
event_26077,user_213,expense,Supermarket purchase,groceries,debit,1566.66,ZAR,2025-11-03,2025-11-03,settled,,fixed,
event_26078,user_213,expense,Transit pass,transport,debit,900.85,ZAR,2025-11-04,2025-11-04,settled,,fixed,
event_26079,user_213,expense,Grocery store,groceries,debit,1823.09,ZAR,2025-11-10,2025-11-10,settled,,fixed,
event_26080,user_213,expense,Transit pass,transport,debit,1134.1,ZAR,2025-11-11,2025-11-11,settled,,fixed,
event_26081,user_213,expense,Restaurant,dining,debit,1507.3,ZAR,2025-11-12,2025-11-12,settled,,fixed,
event_26082,user_213,expense,Grocery store,groceries,debit,1426.57,ZAR,2025-11-17,2025-11-17,settled,,fixed,
event_26083,user_213,expense,Fuel,transport,debit,1147.92,ZAR,2025-11-18,2025-11-18,settled,,fixed,
event_26084,user_213,expense,Neighborhood market,groceries,debit,1402.12,ZAR,2025-11-24,2025-11-24,settled,,fixed,
event_26085,user_213,expense,Fuel,transport,debit,1125.62,ZAR,2025-11-25,2025-11-25,settled,,fixed,
event_26086,user_213,expense,Restaurant,dining,debit,1048.57,ZAR,2025-11-26,2025-11-26,settled,,fixed,
event_26087,user_213,expense,Grocery store,groceries,debit,1380.11,ZAR,2025-12-01,2025-12-01,settled,,fixed,
event_26088,user_213,expense,Transit pass,transport,debit,1066.5,ZAR,2025-12-02,2025-12-02,settled,,fixed,
event_26089,user_213,expense,Grocery store,groceries,debit,1512.93,ZAR,2025-12-08,2025-12-08,settled,,fixed,
event_26090,user_213,expense,Ride service,transport,debit,994.17,ZAR,2025-12-09,2025-12-09,settled,,fixed,
event_26091,user_213,expense,Cafe,dining,debit,1044.89,ZAR,2025-12-10,2025-12-10,settled,,fixed,
event_26092,user_213,expense,Grocery store,groceries,debit,1634.67,ZAR,2025-12-15,2025-12-15,settled,,fixed,
event_26093,user_213,expense,Fuel,transport,debit,1066.58,ZAR,2025-12-16,2025-12-16,settled,,fixed,
event_26094,user_213,expense,Supermarket purchase,groceries,debit,1559.3,ZAR,2025-12-22,2025-12-22,settled,,fixed,
event_26095,user_213,expense,Ride service,transport,debit,901.42,ZAR,2025-12-23,2025-12-23,settled,,fixed,
event_26096,user_213,expense,Food delivery,dining,debit,1190.07,ZAR,2025-12-24,2025-12-24,settled,,fixed,
event_26097,user_213,expense,Grocery store,groceries,debit,1888.59,ZAR,2025-12-29,2025-12-29,settled,,fixed,
event_26098,user_213,expense,Transit pass,transport,debit,818.42,ZAR,2025-12-30,2025-12-30,settled,,fixed,
event_26099,user_213,expense,Supermarket purchase,groceries,debit,1351.42,ZAR,2026-01-05,2026-01-05,settled,,fixed,
event_26100,user_213,expense,Transit pass,transport,debit,880.3,ZAR,2026-01-06,2026-01-06,settled,,fixed,
event_26101,user_213,expense,Restaurant,dining,debit,1206.35,ZAR,2026-01-07,2026-01-07,settled,,fixed,
event_26102,user_214,income,Payroll credit,salary,credit,2052,USD,2024-07-15,2024-07-15,settled,,fixed,
event_26103,user_214,expense,Monthly rent,rent,debit,536.8,EUR,2024-07-01,2024-07-01,settled,,fixed,
event_26104,user_214,expense,Utility bill,utilities,debit,90.92,EUR,2024-07-05,2024-07-05,settled,,fixed,
event_26105,user_214,debt_payment,Loan repayment,debt_repayment,debit,257,EUR,2024-07-10,2024-07-10,settled,,fixed,
event_26106,user_214,subscription,Streaming subscription,streaming,debit,41,EUR,2024-07-08,2024-07-08,settled,,stoppable,
event_26107,user_214,subscription,Fitness membership,gym,debit,56,EUR,2024-07-09,2024-07-09,settled,,stoppable,
event_26108,user_214,subscription,Music subscription,music_subscription,debit,13,EUR,2024-07-10,2024-07-10,settled,,fixed,
event_26109,user_214,subscription,Cloud storage subscription,cloud_storage,debit,16,EUR,2024-07-11,2024-07-11,settled,,fixed,
event_26110,user_214,subscription,Delivery membership,delivery_membership,debit,24,EUR,2024-07-12,2024-07-12,settled,,fixed,
event_26111,user_214,expense,Discretionary shopping budget,shopping,debit,38,EUR,2024-07-11,2024-07-11,settled,,reducible,15.2
event_26112,user_214,expense,Entertainment budget,entertainment,debit,30,EUR,2024-07-13,2024-07-13,settled,,fixed,
event_26113,user_214,income,Payroll credit,salary,credit,2052,USD,2024-08-15,2024-08-15,settled,,fixed,
event_26114,user_214,expense,Monthly rent,rent,debit,536.8,EUR,2024-08-01,2024-08-01,settled,,fixed,
event_26115,user_214,expense,Utility bill,utilities,debit,89.21,EUR,2024-08-05,2024-08-05,settled,,fixed,
event_26116,user_214,debt_payment,Loan repayment,debt_repayment,debit,257,EUR,2024-08-10,2024-08-10,settled,,fixed,
event_26117,user_214,subscription,Streaming subscription,streaming,debit,41,EUR,2024-08-08,2024-08-08,settled,,stoppable,
event_26118,user_214,subscription,Fitness membership,gym,debit,56,EUR,2024-08-09,2024-08-09,settled,,stoppable,
event_26119,user_214,subscription,Music subscription,music_subscription,debit,13,EUR,2024-08-10,2024-08-10,settled,,fixed,
event_26120,user_214,subscription,Cloud storage subscription,cloud_storage,debit,16,EUR,2024-08-11,2024-08-11,settled,,fixed,
event_26121,user_214,subscription,Delivery membership,delivery_membership,debit,24,EUR,2024-08-12,2024-08-12,settled,,fixed,
event_26122,user_214,expense,Discretionary shopping budget,shopping,debit,38,EUR,2024-08-11,2024-08-11,settled,,reducible,15.2
event_26123,user_214,expense,Entertainment budget,entertainment,debit,30,EUR,2024-08-13,2024-08-13,settled,,fixed,
event_26124,user_214,income,Payroll credit,salary,credit,2052,USD,2024-09-15,2024-09-15,settled,,fixed,
event_26125,user_214,expense,Monthly rent,rent,debit,536.8,EUR,2024-09-01,2024-09-01,settled,,fixed,
event_26126,user_214,expense,Utility bill,utilities,debit,93.24,EUR,2024-09-05,2024-09-05,settled,,fixed,
event_26127,user_214,debt_payment,Loan repayment,debt_repayment,debit,257,EUR,2024-09-10,2024-09-10,settled,,fixed,
event_26128,user_214,subscription,Streaming subscription,streaming,debit,41,EUR,2024-09-08,2024-09-08,settled,,stoppable,
event_26129,user_214,subscription,Fitness membership,gym,debit,56,EUR,2024-09-09,2024-09-09,settled,,stoppable,
event_26130,user_214,subscription,Music subscription,music_subscription,debit,13,EUR,2024-09-10,2024-09-10,settled,,fixed,
event_26131,user_214,subscription,Cloud storage subscription,cloud_storage,debit,16,EUR,2024-09-11,2024-09-11,settled,,fixed,
event_26132,user_214,subscription,Delivery membership,delivery_membership,debit,24,EUR,2024-09-12,2024-09-12,settled,,fixed,
event_26133,user_214,expense,Discretionary shopping budget,shopping,debit,38,EUR,2024-09-11,2024-09-11,settled,,reducible,15.2
event_26134,user_214,expense,Entertainment budget,entertainment,debit,30,EUR,2024-09-13,2024-09-13,settled,,fixed,
event_26135,user_214,income,Payroll credit,salary,credit,2052,USD,2024-10-15,2024-10-15,settled,,fixed,
event_26136,user_214,expense,Monthly rent,rent,debit,536.8,EUR,2024-10-01,2024-10-01,settled,,fixed,
event_26137,user_214,expense,Utility bill,utilities,debit,84.75,EUR,2024-10-05,2024-10-05,settled,,fixed,
event_26138,user_214,debt_payment,Loan repayment,debt_repayment,debit,257,EUR,2024-10-10,2024-10-10,settled,,fixed,
event_26139,user_214,subscription,Streaming subscription,streaming,debit,41,EUR,2024-10-08,2024-10-08,settled,,stoppable,
event_26140,user_214,subscription,Fitness membership,gym,debit,56,EUR,2024-10-09,2024-10-09,settled,,stoppable,
event_26141,user_214,subscription,Music subscription,music_subscription,debit,13,EUR,2024-10-10,2024-10-10,settled,,fixed,
event_26142,user_214,subscription,Cloud storage subscription,cloud_storage,debit,16,EUR,2024-10-11,2024-10-11,settled,,fixed,
event_26143,user_214,subscription,Delivery membership,delivery_membership,debit,24,EUR,2024-10-12,2024-10-12,settled,,fixed,
event_26144,user_214,expense,Discretionary shopping budget,shopping,debit,38,EUR,2024-10-11,2024-10-11,settled,,reducible,15.2
event_26145,user_214,expense,Entertainment budget,entertainment,debit,30,EUR,2024-10-13,2024-10-13,settled,,fixed,
event_26146,user_214,income,Payroll credit,salary,credit,2052,USD,2024-11-15,2024-11-15,settled,,fixed,
event_26147,user_214,expense,Monthly rent,rent,debit,536.8,EUR,2024-11-01,2024-11-01,settled,,fixed,
event_26148,user_214,expense,Utility bill,utilities,debit,90.38,EUR,2024-11-05,2024-11-05,settled,,fixed,
event_26149,user_214,debt_payment,Loan repayment,debt_repayment,debit,257,EUR,2024-11-10,2024-11-10,settled,,fixed,
event_26150,user_214,subscription,Streaming subscription,streaming,debit,41,EUR,2024-11-08,2024-11-08,settled,,stoppable,
event_26151,user_214,subscription,Fitness membership,gym,debit,56,EUR,2024-11-09,2024-11-09,settled,,stoppable,
event_26152,user_214,subscription,Music subscription,music_subscription,debit,13,EUR,2024-11-10,2024-11-10,settled,,fixed,
event_26153,user_214,subscription,Cloud storage subscription,cloud_storage,debit,16,EUR,2024-11-11,2024-11-11,settled,,fixed,
event_26154,user_214,subscription,Delivery membership,delivery_membership,debit,24,EUR,2024-11-12,2024-11-12,settled,,fixed,
event_26155,user_214,expense,Discretionary shopping budget,shopping,debit,38,EUR,2024-11-11,2024-11-11,settled,,reducible,15.2
event_26156,user_214,expense,Entertainment budget,entertainment,debit,30,EUR,2024-11-13,2024-11-13,settled,,fixed,
event_26157,user_214,expense,Monthly rent,rent,debit,536.8,EUR,2024-12-01,2024-12-01,settled,,fixed,
event_26158,user_214,expense,Supermarket purchase,groceries,debit,64.96,EUR,2024-06-10,2024-06-10,settled,,fixed,
event_26159,user_214,expense,Transit pass,transport,debit,44.6,EUR,2024-06-11,2024-06-11,settled,,fixed,
event_26160,user_214,expense,Supermarket purchase,groceries,debit,85.61,EUR,2024-06-17,2024-06-17,settled,,fixed,
event_26161,user_214,expense,Fuel,transport,debit,37.1,EUR,2024-06-18,2024-06-18,settled,,fixed,
event_26162,user_214,expense,Cafe,dining,debit,62.36,EUR,2024-06-19,2024-06-19,settled,,reducible,30
event_26163,user_214,expense,Supermarket purchase,groceries,debit,77.15,EUR,2024-06-24,2024-06-24,settled,,fixed,
event_26164,user_214,expense,Ride service,transport,debit,40.91,EUR,2024-06-25,2024-06-25,settled,,fixed,
event_26165,user_214,expense,Supermarket purchase,groceries,debit,79.32,EUR,2024-07-01,2024-07-01,settled,,fixed,
event_26166,user_214,expense,Ride service,transport,debit,38.39,EUR,2024-07-02,2024-07-02,settled,,fixed,
event_26167,user_214,expense,Restaurant,dining,debit,65.77,EUR,2024-07-03,2024-07-03,settled,,reducible,30
event_26168,user_214,expense,Neighborhood market,groceries,debit,75.64,EUR,2024-07-08,2024-07-08,settled,,fixed,
event_26169,user_214,expense,Transit pass,transport,debit,31.73,EUR,2024-07-09,2024-07-09,settled,,fixed,
event_26170,user_214,expense,Grocery store,groceries,debit,91.15,EUR,2024-07-15,2024-07-15,settled,,fixed,
event_26171,user_214,expense,Transit pass,transport,debit,27.88,EUR,2024-07-16,2024-07-16,settled,,fixed,
event_26172,user_214,expense,Food delivery,dining,debit,73.37,EUR,2024-07-17,2024-07-17,settled,,reducible,30
event_26173,user_214,expense,Neighborhood market,groceries,debit,64.64,EUR,2024-07-22,2024-07-22,settled,,fixed,
event_26174,user_214,expense,Ride service,transport,debit,33.66,EUR,2024-07-23,2024-07-23,settled,,fixed,
event_26175,user_214,expense,Grocery store,groceries,debit,76.73,EUR,2024-07-29,2024-07-29,settled,,fixed,
event_26176,user_214,expense,Ride service,transport,debit,30.78,EUR,2024-07-30,2024-07-30,settled,,fixed,
event_26177,user_214,expense,Restaurant,dining,debit,72.67,EUR,2024-07-31,2024-07-31,settled,,reducible,30
event_26178,user_214,expense,Supermarket purchase,groceries,debit,85.34,EUR,2024-08-05,2024-08-05,settled,,fixed,
event_26179,user_214,expense,Transit pass,transport,debit,34.07,EUR,2024-08-06,2024-08-06,settled,,fixed,
event_26180,user_214,expense,Neighborhood market,groceries,debit,71.47,EUR,2024-08-12,2024-08-12,settled,,fixed,
event_26181,user_214,expense,Ride service,transport,debit,36.23,EUR,2024-08-13,2024-08-13,settled,,fixed,
event_26182,user_214,expense,Cafe,dining,debit,50.88,EUR,2024-08-14,2024-08-14,settled,,reducible,30
event_26183,user_214,expense,Supermarket purchase,groceries,debit,67.57,EUR,2024-08-19,2024-08-19,settled,,fixed,
event_26184,user_214,expense,Transit pass,transport,debit,40.81,EUR,2024-08-20,2024-08-20,settled,,fixed,
event_26185,user_214,expense,Grocery store,groceries,debit,84.24,EUR,2024-08-26,2024-08-26,settled,,fixed,
event_26186,user_214,expense,Ride service,transport,debit,43.27,EUR,2024-08-27,2024-08-27,settled,,fixed,
event_26187,user_214,expense,Food delivery,dining,debit,62.35,EUR,2024-08-28,2024-08-28,settled,,reducible,30
event_26188,user_214,expense,Neighborhood market,groceries,debit,87.29,EUR,2024-09-02,2024-09-02,settled,,fixed,
event_26189,user_214,expense,Transit pass,transport,debit,31.38,EUR,2024-09-03,2024-09-03,settled,,fixed,
event_26190,user_214,expense,Neighborhood market,groceries,debit,78.05,EUR,2024-09-09,2024-09-09,settled,,fixed,
